DATETIME,LATITUDE,LONGITUDE,ELEVATION,MPH,KPH,KNOTS
2018-07-14 11:15:16,9.58547,-78.78964,-11,5.76,9.27,5
2018-07-14 11:25:37,9.59478,-78.77822,-93,5.86,9.45,5.09
2018-07-14 11:35:09,9.59694,-78.77612,-106,1.32,2.08,1.15
2018-07-14 11:45:05,9.59634,-78.77637,-103,0.24,0.42,0.21
2018-07-14 11:55:03,9.59629,-78.77634,-102,0,0.06,0
2018-07-15 8:47:56,9.58381,-78.70444,-27,0.24,0.38,0.21
2018-07-15 8:57:16,9.58386,-78.70447,-13,0,0.06,0
2018-07-15 9:07:16,9.58383,-78.70447,-13,0,0,0
2018-07-15 11:16:27,9.58413,-78.70435,-14,0.01,0.02,0.01
2018-07-15 11:25:51,9.582,-78.70865,-7,2.11,3.38,1.83
2018-07-15 11:35:46,9.57156,-78.70456,-6,4.66,7.5,4.05
2018-07-15 11:45:36,9.55762,-78.69752,-14,6.59,10.56,5.73
2018-07-15 11:55:36,9.54303,-78.69194,-20,6.48,10.38,5.63
2018-07-15 12:05:36,9.53079,-78.68353,-17,6.12,9.84,5.32
2018-07-15 12:15:56,9.51948,-78.67352,-9,6.04,9.7,5.25
2018-07-15 12:25:31,9.51099,-78.66367,0,5.57,8.95,4.84
2018-07-15 12:35:29,9.50763,-78.64951,-3,5.96,9.63,5.18
2018-07-15 12:45:22,9.50515,-78.63495,-3,6.13,9.83,5.33
2018-07-15 12:55:18,9.50587,-78.62119,-4,5.68,9.12,4.93
2018-07-15 13:05:16,9.51308,-78.61667,-28,3.55,5.66,3.09
2018-07-15 13:15:39,9.50766,-78.61932,-20,2.43,3.87,2.11
2018-07-15 13:25:10,9.4978,-78.63065,-6,6.49,10.47,5.64
2018-07-15 13:35:08,9.48779,-78.64288,2,6.5,10.47,5.65
2018-07-15 13:45:07,9.47842,-78.63821,6,4.33,6.97,3.76
2018-07-15 13:55:00,9.47781,-78.63705,7,0.55,0.85,0.47
2018-07-15 14:04:59,9.47814,-78.63672,7,0.18,0.3,0.16
2018-07-15 21:12:57,9.4776,-78.63705,0,0.01,0.01,0
2018-07-15 21:22:37,9.47758,-78.63705,0,0,0,0
2018-07-15 21:32:15,9.47763,-78.63708,7,0,0.06,0
2018-07-15 22:08:27,9.47756,-78.63699,7,0.02,0.02,0.01
2018-07-15 22:18:27,9.47756,-78.63699,7,0,0,0
2018-07-15 22:27:49,9.47758,-78.63708,7,0.06,0.06,0.06
2018-07-15 22:37:49,9.47755,-78.63699,7,0.06,0.06,0.05
2018-07-15 22:47:45,9.47756,-78.63705,7,0,0.06,0
2018-07-16 7:19:14,9.47798,-78.6369,7,0,0.01,0
2018-07-16 7:29:13,9.47783,-78.63709,0,0.12,0.18,0.1
2018-07-16 7:49:13,9.47204,-78.64456,-1,1.95,3.12,1.69
2018-07-16 7:59:08,9.46114,-78.63567,-1,1.76,2.83,1.53
2018-07-16 7:59:27,9.46113,-78.63561,-1,0,1.89,0
2018-07-16 8:09:27,9.45276,-78.62411,0,5.82,9.42,5.06
2018-07-16 8:18:56,9.44797,-78.61126,0,5.95,9.55,5.17
2018-07-16 8:28:56,9.4433,-78.59753,5,5.94,9.54,5.16
2018-07-16 8:38:52,9.4413,-78.58569,7,4.95,7.97,4.3
2018-07-16 8:48:52,9.44984,-78.57968,0,4.32,6.96,3.75
2018-07-16 8:59:00,9.45878,-78.57155,17,4.91,7.93,4.27
2018-07-16 9:09:00,9.452,-78.55747,19,6.42,10.32,5.58
2018-07-16 9:19:00,9.44985,-78.55301,19,2.04,3.24,1.77
2018-07-16 9:28:38,9.44985,-78.55295,-1,0,0.06,0
2018-07-16 9:38:37,9.44984,-78.55292,19,0,0,0
2018-07-16 16:03:27,9.44959,-78.55325,-1,0,0.01,0
2018-07-16 16:12:57,9.4479,-78.54752,0,2.59,4.17,2.25
2018-07-16 16:42:49,9.45299,-78.50427,-5,5.97,9.6,5.18
2018-07-16 16:52:46,9.45545,-78.48779,7,6.87,11.04,5.97
2018-07-16 17:02:41,9.45745,-78.46978,-13,7.5,12.04,6.52
2018-07-16 17:12:41,9.45865,-78.45313,-19,6.84,10.98,5.94
2018-07-16 17:22:38,9.46104,-78.43546,-16,7.36,11.82,6.39
2018-07-16 17:32:34,9.46415,-78.41791,-28,7.37,11.84,6.4
2018-07-16 17:42:30,9.46786,-78.40042,-33,7.37,11.84,6.4
2018-07-16 17:52:26,9.47197,-78.38391,-51,7.01,11.3,6.09
2018-07-16 18:02:55,9.477,-78.3656,-80,7.44,11.96,6.47
2018-07-16 18:12:25,9.48127,-78.34923,-122,7.26,11.75,6.31
2018-07-16 18:32:15,9.49033,-78.31522,-306,7.26,11.68,6.31
2018-07-16 18:32:21,9.4903,-78.31528,-306,0,6,0
2018-07-16 18:42:15,9.49492,-78.29848,-423,7.08,11.46,6.15
2018-07-16 18:42:18,9.49491,-78.29852,-423,0,0,0
2018-07-16 18:52:15,9.49947,-78.28174,-565,7.08,11.4,6.15
2018-07-16 19:02:07,9.5043,-78.26438,-713,7.48,12.04,6.5
2018-07-16 19:12:07,9.50881,-78.24833,-851,6.84,10.98,5.94
2018-07-16 19:12:10,9.5088,-78.24835,-851,0,0,0
2018-07-16 19:22:04,9.51366,-78.23103,"-1,000",7.45,12,6.48
2018-07-16 19:22:07,9.51366,-78.23108,"-1,000",7.32,11.82,6.36
2018-07-16 19:32:04,9.51886,-78.21335,"-1,105",7.6,12.24,6.6
2018-07-16 19:42:01,9.5241,-78.19595,"-1,165",7.48,12.06,6.5
2018-07-16 19:51:57,9.52891,-78.17899,"-1,219",7.25,11.72,6.3
2018-07-16 20:01:46,9.53392,-78.16168,"-1,276",7.52,12.1,6.53
2018-07-16 20:11:46,9.53825,-78.14633,"-1,324",6.54,10.5,5.68
2018-07-16 20:21:46,9.54257,-78.13061,"-1,385",6.66,10.74,5.79
2018-07-16 20:31:40,9.54635,-78.11496,"-1,473",6.67,10.73,5.79
2018-07-16 20:41:40,9.54991,-78.09814,"-1,553",7.02,11.34,6.1
2018-07-16 21:01:55,9.55702,-78.06444,"-1,681",6.96,11.2,6.05
2018-07-16 21:11:28,9.55987,-78.04974,"-1,605",6.41,10.3,5.57
2018-07-16 21:21:28,9.56159,-78.03412,"-1,612",6.42,10.32,5.58
2018-07-16 21:31:27,9.56382,-78.01801,"-1,739",6.67,10.7,5.8
2018-07-16 21:41:26,9.56584,-78.00232,"-1,766",6.49,10.46,5.64
2018-07-16 21:51:20,9.56789,-77.98652,"-1,604",6.61,10.61,5.74
2018-07-16 22:01:20,9.56964,-77.97416,"-1,600",5.1,8.22,4.43
2018-07-16 22:01:55,9.56962,-77.97421,"-1,746",0,1.03,0
2018-07-16 22:11:17,9.57156,-77.96288,"-1,747",5,8.07,4.34
2018-07-16 22:11:20,9.57154,-77.96292,"-1,595",4.68,7.5,4.07
2018-07-16 22:21:15,9.5749,-77.94933,"-1,748",5.75,9.32,4.99
2018-07-16 22:21:17,9.57487,-77.9494,"-1,748",18,18,15.64
2018-07-16 22:31:10,9.57835,-77.93588,"-1,749",5.77,9.29,5.01
2018-07-16 22:31:15,9.57829,-77.93594,"-1,749",5.64,9.12,4.9
2018-07-16 22:41:13,9.58197,-77.92245,"-1,741",5.72,9.27,4.97
2018-07-16 22:51:10,9.58578,-77.90961,"-1,725",5.49,8.86,4.77
2018-07-16 23:01:26,9.58982,-77.89612,"-1,703",5.61,9.06,4.88
2018-07-16 23:11:07,9.59351,-77.88342,"-1,679",5.58,8.98,4.85
2018-07-16 23:21:06,9.59666,-77.87036,"-1,499",5.53,8.83,4.8
2018-07-16 23:31:04,9.59969,-77.85702,"-1,606",5.6,9.03,4.87
2018-07-16 23:41:03,9.60267,-77.84296,"-1,557",5.89,9.5,5.12
2018-07-16 23:51:01,9.60549,-77.82886,"-1,388",5.9,9.51,5.13
2018-07-17 0:01:14,9.60857,-77.81416,"-1,347",5.99,9.69,5.21
2018-07-17 0:11:14,9.61106,-77.80007,"-1,308",5.88,9.42,5.11
2018-07-17 0:20:54,9.61347,-77.78598,"-1,346",6.02,9.74,5.23
2018-07-17 0:30:51,9.61605,-77.77124,"-1,283",6.15,9.89,5.34
2018-07-17 0:40:46,9.61844,-77.7566,"-1,223",6.11,9.86,5.31
2018-07-17 0:50:46,9.6205,-77.74252,"-1,167",5.82,9.36,5.06
2018-07-17 1:01:08,9.62318,-77.72769,-986,5.96,9.55,5.18
2018-07-17 1:10:42,9.62533,-77.71447,"-1,059",5.71,9.22,4.96
2018-07-17 1:20:35,9.62703,-77.7002,"-1,009",5.95,9.59,5.17
2018-07-17 1:30:35,9.62857,-77.68604,"-1,018",5.82,9.36,5.06
2018-07-17 1:40:56,9.63031,-77.67149,"-1,060",5.8,9.33,5.04
2018-07-17 1:50:27,9.63219,-77.65801,"-1,102",5.83,9.36,5.07
2018-07-17 2:00:56,9.63406,-77.64352,"-1,151",5.72,9.16,4.97
2018-07-17 2:10:20,9.6357,-77.63007,"-1,201",5.87,9.51,5.1
2018-07-17 2:20:17,9.63763,-77.61591,"-1,258",5.85,9.47,5.08
2018-07-17 2:30:11,9.63927,-77.60196,"-1,314",5.82,9.33,5.06
2018-07-17 2:40:11,9.64077,-77.58771,"-1,367",5.88,9.42,5.11
2018-07-17 2:50:27,9.64223,-77.57326,"-1,352",5.79,9.29,5.03
2018-07-17 3:00:27,9.64347,-77.5584,"-1,441",6.12,9.84,5.32
2018-07-17 3:10:08,9.6448,-77.54413,"-1,496",6.07,9.73,5.28
2018-07-17 3:20:04,9.64626,-77.52954,"-1,572",6.04,9.72,5.25
2018-07-17 3:29:56,9.64802,-77.515,"-1,641",6.08,9.79,5.28
2018-07-17 3:39:56,9.64991,-77.50049,"-1,749",6,9.6,5.21
2018-07-17 3:50:26,9.65202,-77.48621,"-1,857",5.6,9.03,4.87
2018-07-17 4:00:26,9.65464,-77.47119,"-1,971",6.24,10.02,5.42
2018-07-17 4:09:38,9.65681,-77.45782,"-2,123",6,9.72,5.21
2018-07-17 4:19:38,9.65887,-77.44365,"-2,212",5.88,9.42,5.11
2018-07-17 4:29:34,9.66088,-77.42963,"-2,279",5.86,9.36,5.09
2018-07-17 4:39:55,9.66316,-77.41555,"-2,300",5.62,9.04,4.89
2018-07-17 4:49:55,9.66549,-77.40173,"-2,313",5.76,9.24,5.01
2018-07-17 4:59:55,9.6678,-77.38748,"-2,319",5.88,9.48,5.11
2018-07-17 5:09:16,9.66999,-77.37479,"-2,413",5.65,9.05,4.91
2018-07-17 5:29:04,9.67267,-77.34723,"-2,486",5.73,9.21,4.98
2018-07-17 5:39:04,9.6737,-77.33393,"-2,561",5.46,8.76,4.74
2018-07-17 5:49:04,9.67597,-77.32037,"-2,657",5.64,9.06,4.9
2018-07-17 5:59:25,9.6798,-77.30612,"-2,939",5.86,9.39,5.09
2018-07-17 6:09:02,9.68375,-77.29218,"-3,020",6.18,9.92,5.37
2018-07-17 6:18:50,9.68702,-77.27815,"-3,042",6,9.67,5.21
2018-07-17 6:28:50,9.69037,-77.26407,"-3,057",5.94,9.54,5.16
2018-07-17 6:38:46,9.69388,-77.25003,"-3,059",5.98,9.6,5.2
2018-07-17 6:48:41,9.69722,-77.23596,"-3,050",5.99,9.62,5.21
2018-07-17 7:08:33,9.7052,-77.2065,"-3,036",6.28,10.12,5.46
2018-07-17 7:18:25,9.71118,-77.19271,"-3,025",6.26,10.03,5.44
2018-07-17 7:28:25,9.71912,-77.17993,"-3,013",6.18,9.96,5.37
2018-07-17 7:38:19,9.72559,-77.1663,"-3,000",6.24,10.06,5.42
2018-07-17 7:38:22,9.72556,-77.16634,"-3,000",0,12,0
2018-07-17 7:48:19,9.73156,-77.1524,"-2,997",6.18,9.96,5.37
2018-07-17 7:58:55,9.73808,-77.13745,"-3,056",6.28,10.13,5.46
2018-07-17 8:08:13,9.7433,-77.12405,"-2,992",6.32,10.19,5.49
2018-07-17 8:18:10,9.74893,-77.10988,"-2,991",6.27,10.07,5.45
2018-07-17 8:28:08,9.75425,-77.09528,"-2,990",6.38,10.29,5.55
2018-07-17 8:38:04,9.75981,-77.08054,"-2,992",6.52,10.45,5.67
2018-07-17 8:38:25,9.75984,-77.08051,"-2,992",0,0,0
2018-07-17 8:58:25,9.77147,-77.05099,"-3,005",6.51,10.44,5.66
2018-07-17 9:17:42,9.78307,-77.02325,"-3,015",6.38,10.27,5.54
2018-07-17 9:27:40,9.78861,-77.0087,"-3,026",6.39,10.28,5.55
2018-07-17 9:27:42,9.78861,-77.00874,"-3,019",0,0,0
2018-07-17 9:37:40,9.79462,-76.99428,"-3,023",6.42,10.32,5.58
2018-07-17 9:37:42,9.79462,-76.99432,"-3,023",0,0,0
2018-07-17 9:47:36,9.80064,-76.97978,"-3,024",6.48,10.48,5.64
2018-07-17 9:47:40,9.80059,-76.97986,"-3,025",6.42,10.26,5.58
2018-07-17 9:57:56,9.80829,-76.9657,"-3,032",6.43,10.34,5.59
2018-07-17 10:07:36,9.81429,-76.95189,"-3,026",6.39,10.24,5.56
2018-07-17 10:17:33,9.82075,-76.93756,"-3,028",6.45,10.43,5.61
2018-07-17 10:27:30,9.82654,-76.9227,"-3,030",6.57,10.55,5.71
2018-07-17 10:37:27,9.83402,-76.90842,"-3,029",6.51,10.48,5.66
2018-07-17 10:47:24,9.84074,-76.89413,"-3,031",6.51,10.49,5.66
2018-07-17 10:57:58,9.84712,-76.87866,"-3,031",6.47,10.45,5.63
2018-07-17 11:07:20,9.85155,-76.86432,"-3,010",6.53,10.57,5.68
2018-07-17 11:17:21,9.85584,-76.84882,"-2,999",6.59,10.54,5.73
2018-07-17 11:37:13,9.86456,-76.81766,"-2,978",6.67,10.72,5.8
2018-07-17 11:47:09,9.87147,-76.80301,"-2,933",6.7,10.75,5.83
2018-07-17 11:47:30,9.87149,-76.80302,"-2,915",6.48,10.39,5.63
2018-07-17 11:56:58,9.87761,-76.78663,"-2,875",7.54,12.17,6.55
2018-07-17 11:57:30,9.87754,-76.78671,"-2,842",7.14,11.46,6.2
2018-07-17 12:06:59,9.8828,-76.77176,"-2,813",6.83,11.01,5.94
2018-07-17 12:16:58,9.88748,-76.75565,"-2,699",6.85,11.06,5.95
2018-07-17 12:26:51,9.89606,-76.74149,"-2,626",6.86,11.05,5.96
2018-07-17 12:36:49,9.90206,-76.72574,"-2,585",6.92,11.14,6.02
2018-07-17 12:47:07,9.90715,-76.7095,"-2,597",6.76,10.89,5.87
2018-07-17 12:57:07,9.91269,-76.69302,"-2,596",7.14,11.46,6.2
2018-07-17 13:06:41,9.92009,-76.67871,"-2,607",6.9,11.1,6
2018-07-17 13:16:40,9.92615,-76.66354,"-2,596",6.67,10.76,5.8
2018-07-17 13:26:35,9.93097,-76.64709,"-2,584",7.08,11.37,6.15
2018-07-17 13:36:28,9.9364,-76.63055,"-2,485",7.22,11.6,6.28
2018-07-17 13:46:29,9.94288,-76.61429,"-2,336",7.13,11.5,6.19
2018-07-17 13:56:56,9.94868,-76.5965,"-2,243",7.35,11.77,6.39
2018-07-17 14:06:24,9.95367,-76.58054,"-2,010",7.23,11.6,6.28
2018-07-17 14:16:18,9.95886,-76.56314,"-1,837",7.52,12.06,6.53
2018-07-17 14:26:10,9.96691,-76.54749,"-1,812",7.3,11.74,6.34
2018-07-17 14:36:10,9.97279,-76.531,"-1,655",7.14,11.52,6.2
2018-07-17 14:46:11,9.97861,-76.51394,"-1,468",7.37,11.86,6.4
2018-07-17 14:56:00,9.98606,-76.49708,"-1,368",7.7,12.35,6.69
2018-07-17 15:06:00,9.99318,-76.4812,"-1,303",7.14,11.46,6.2
2018-07-17 15:16:00,10.00052,-76.46481,"-1,254",7.38,11.82,6.41
2018-07-17 15:25:51,10.00803,-76.44835,"-1,215",7.49,12.12,6.51
2018-07-17 15:35:51,10.01524,-76.4317,"-1,155",7.44,11.94,6.47
2018-07-17 15:46:25,10.02212,-76.41477,"-1,156",7.1,11.41,6.17
2018-07-17 15:56:25,10.02942,-76.39658,"-1,091",8.04,12.9,6.99
2018-07-17 16:05:45,10.03563,-76.38052,"-1,034",7.52,12.15,6.54
2018-07-17 16:15:43,10.04259,-76.36349,"-1,031",7.53,12.16,6.54
2018-07-17 16:25:43,10.05001,-76.34692,"-1,009",7.44,11.94,6.47
2018-07-17 16:35:42,10.05765,-76.33044,-978,7.45,11.96,6.48
2018-07-17 16:45:55,10.06507,-76.31383,-991,7.28,11.75,6.33
2018-07-17 16:55:55,10.07262,-76.29675,"-1,024",7.62,12.3,6.62
2018-07-17 17:05:35,10.07992,-76.28143,"-1,036",7.2,11.54,6.26
2018-07-17 17:15:32,10.08752,-76.26587,-936,7.12,11.46,6.18
2018-07-17 17:25:28,10.09504,-76.2504,-903,7.07,11.42,6.14
2018-07-17 17:35:28,10.10178,-76.23444,-834,7.08,11.4,6.15
2018-07-17 17:55:18,10.11407,-76.2026,-716,7.05,11.31,6.13
2018-07-17 17:55:56,10.11402,-76.20267,-732,0.95,0.95,0.82
2018-07-17 18:05:18,10.12059,-76.18877,-681,6.73,10.83,5.84
2018-07-17 18:05:24,10.12056,-76.18884,-759,6,6,5.21
2018-07-17 18:15:13,10.12781,-76.17496,-799,6.54,10.51,5.68
2018-07-17 18:15:18,10.1278,-76.17505,-654,7.2,7.2,6.26
2018-07-17 18:25:13,10.13322,-76.16063,-827,6.35,10.23,5.52
2018-07-17 18:35:13,10.1391,-76.14664,-860,6.18,10.02,5.37
2018-07-17 18:45:11,10.14511,-76.13348,-895,5.96,9.57,5.18
2018-07-17 18:55:27,10.15034,-76.1189,-925,6.19,9.94,5.38
2018-07-17 19:05:07,10.15613,-76.10687,-930,5.65,9.12,4.91
2018-07-17 19:15:04,10.16318,-76.09366,-910,6.15,9.95,5.34
2018-07-17 19:25:03,10.16951,-76.07953,-879,6.37,10.22,5.54
2018-07-17 19:35:25,10.17748,-76.06553,-885,6.37,10.24,5.53
2018-07-17 19:45:25,10.18392,-76.05137,-845,6.36,10.26,5.53
2018-07-17 19:55:25,10.18791,-76.03549,-760,6.66,10.74,5.79
2018-07-17 20:04:56,10.19092,-76.02103,-701,6.37,10.21,5.53
2018-07-17 20:14:54,10.19517,-76.00629,-649,6.26,10.11,5.44
2018-07-17 20:24:51,10.20132,-75.99191,-557,6.45,10.37,5.61
2018-07-17 20:34:49,10.20772,-75.97812,-528,6.26,10.05,5.44
2018-07-17 20:44:46,10.21432,-75.96436,-502,6.27,10.13,5.45
2018-07-17 20:54:40,10.22013,-75.94985,-436,6.48,10.36,5.64
2018-07-17 21:04:40,10.22588,-75.93655,-376,5.94,9.54,5.16
2018-07-17 21:14:31,10.23236,-75.92335,-377,6.09,9.81,5.29
2018-07-17 21:24:31,10.23897,-75.91013,-371,6.06,9.72,5.27
2018-07-17 21:34:55,10.24659,-75.89819,-320,5.6,9,4.86
2018-07-17 21:44:55,10.25346,-75.88549,-290,5.94,9.54,5.16
2018-07-17 21:54:55,10.26076,-75.87262,-253,6.06,9.78,5.27
2018-07-17 22:04:20,10.26676,-75.86063,-213,5.8,9.37,5.04
2018-07-17 22:14:18,10.27091,-75.84627,-169,6.14,9.87,5.34
2018-07-17 22:24:15,10.27489,-75.83157,-166,6.27,10.07,5.45
2018-07-17 22:34:13,10.27731,-75.81613,-233,6.38,10.29,5.55
2018-07-17 22:44:11,10.2807,-75.80115,-196,6.32,10.11,5.49
2018-07-17 22:54:27,10.2839,-75.78592,-156,6.19,9.94,5.38
2018-07-17 23:04:07,10.28489,-75.7699,-160,6.77,10.92,5.88
2018-07-17 23:14:07,10.28545,-75.75351,-152,6.72,10.74,5.84
2018-07-17 23:24:06,10.28612,-75.73718,-139,6.67,10.76,5.8
2018-07-17 23:34:05,10.28723,-75.72049,-126,6.85,11,5.95
2018-07-17 23:44:04,10.28653,-75.70392,-59,6.79,10.94,5.9
2018-07-17 23:54:27,10.28709,-75.68658,-51,6.82,10.98,5.93
2018-07-18 0:03:59,10.28981,-75.67122,-86,6.67,10.76,5.8
2018-07-18 0:13:59,10.29492,-75.65689,-67,6.24,10.02,5.42
2018-07-18 0:23:56,10.30099,-75.64255,-49,6.39,10.31,5.55
2018-07-18 0:33:53,10.30816,-75.62805,-32,6.63,10.73,5.76
2018-07-18 0:43:49,10.313,-75.61292,-16,6.52,10.51,5.67
2018-07-18 0:54:08,10.3161,-75.59729,0,6.28,10.12,5.46
2018-07-18 1:03:40,10.3166,-75.58273,1,6.23,10.01,5.41
2018-07-18 1:13:35,10.31775,-75.56674,8,6.59,10.59,5.73
2018-07-18 1:23:31,10.32581,-75.55286,15,6.64,10.63,5.77
2018-07-18 1:33:27,10.33614,-75.54218,17,6.16,9.91,5.35
2018-07-18 1:43:22,10.34332,-75.53176,28,5.2,8.41,4.52
2018-07-18 1:53:57,10.36124,-75.53409,16,7.09,11.4,6.16
2018-07-18 2:03:20,10.37603,-75.53976,12,6.97,11.25,6.06
2018-07-18 2:13:18,10.39231,-75.54322,7,6.92,11.14,6.02
2018-07-18 2:23:18,10.40261,-75.54263,5,4.26,6.9,3.7
2018-07-18 2:33:16,10.40893,-75.54327,4,2.65,4.27,2.3
2018-07-18 2:43:15,10.40845,-75.54321,4,0.18,0.3,0.16
2018-07-18 2:53:12,10.40825,-75.54101,4,0.9,1.45,0.79
2018-07-18 3:03:12,10.40941,-75.54376,3,1.2,1.98,1.04
2018-07-18 3:13:09,10.40952,-75.54385,3,0.06,0.12,0.05
2018-07-18 3:23:07,10.40947,-75.54398,3,0.06,0.12,0.05
2018-07-18 7:38:25,10.40912,-75.54398,0,0,0.01,0
2018-07-18 7:47:41,10.40959,-75.54382,3,0.19,0.39,0.17
2018-07-18 7:57:41,10.41302,-75.54245,3,1.5,2.46,1.3
2018-07-18 8:48:07,10.40964,-75.54367,4,0.3,0.48,0.26
2018-07-18 8:58:07,10.41161,-75.54195,5,1.08,1.74,0.94
2018-07-18 9:08:07,10.412,-75.54143,5,0.24,0.42,0.21
2018-07-18 9:18:02,10.41196,-75.54147,3,0,0.06,0
2018-07-18 9:28:02,10.41196,-75.54147,3,0,0,0
2018-07-22 11:22:13,10.42257,-75.54276,3,0.01,0.01,0.01
2018-07-22 11:32:05,10.41505,-75.5412,5,3.22,5.17,2.8
2018-07-22 11:41:59,10.41491,-75.54104,5,0.06,0.12,0.05
2018-07-22 11:51:59,10.41491,-75.54104,5,0,0,0
2018-07-22 12:01:59,10.41491,-75.54095,5,0.06,0.06,0.05
2018-07-22 16:00:40,10.41499,-75.54111,3,0,0.01,0
2018-07-22 16:51:27,10.41497,-75.54107,3,0,0,0
2018-07-22 17:01:27,10.41497,-75.54107,3,0,0,0
2018-07-22 18:46:36,10.41497,-75.54105,3,0,0,0
2018-07-22 19:05:54,10.41501,-75.54114,5,0.03,0.03,0.03
2018-07-25 4:00:55,10.41516,-75.54116,3,0,0,0
2018-07-25 4:50:42,10.19549,-75.32852,28,25.27,40.66,21.96
2018-07-25 5:40:54,9.96754,-75.08069,309,27.59,44.39,23.97
2018-07-25 5:50:31,9.95506,-75.08569,253,5.8,9.3,5.04
2018-07-25 6:00:29,9.87861,-75.11275,319,33.71,54.24,29.3
2018-07-25 6:10:22,9.81081,-75.12418,292,28.84,46.38,25.06
2018-07-25 6:20:22,9.73729,-75.11621,205,30.66,49.32,26.64
2018-07-25 6:30:09,9.72532,-75.11869,209,5.15,8.34,4.48
2018-07-25 6:40:09,9.71601,-75.11242,205,4.62,7.44,4.01
2018-07-25 6:50:09,9.71631,-75.08719,185,10.32,16.62,8.97
2018-07-25 7:00:09,9.72488,-75.02139,129,27.12,43.68,23.57
2018-07-25 7:20:25,9.77397,-74.83439,40,39.02,62.79,33.91
2018-07-25 7:30:25,9.77848,-74.8283,39,3.12,5.04,2.71
2018-07-25 7:40:25,9.78307,-74.82135,38,3.42,5.52,2.97
2018-07-25 7:49:55,9.79895,-74.76474,50,25.33,40.74,22.01
2018-07-25 7:59:52,9.84271,-74.67908,112,39.62,63.74,34.43
2018-07-25 8:09:48,9.86999,-74.56552,105,48.08,77.38,41.78
2018-07-25 8:19:42,9.82311,-74.45056,127,51.33,82.61,44.61
2018-07-25 8:29:42,9.79946,-74.35211,105,41.4,66.66,35.98
2018-07-25 8:39:36,9.84434,-74.24576,149,47.76,76.85,41.5
2018-07-25 8:49:36,9.88794,-74.15573,147,40.98,65.94,35.61
2018-07-25 8:59:32,9.90642,-74.09862,103,24.7,39.81,21.47
2018-07-25 9:09:32,9.91651,-74.07364,86,11.04,17.76,9.59
2018-07-25 9:19:30,9.91649,-74.07312,86,0.24,0.36,0.21
2018-07-25 9:29:54,9.96123,-73.90698,74,67.67,108.87,58.81
2018-07-25 9:39:54,9.91175,-73.84604,65,32.28,51.9,28.05
2018-07-25 9:49:21,9.79227,-73.75748,51,64.95,104.51,56.44
2018-07-25 9:59:18,9.69417,-73.67731,43,52.52,84.48,45.64
2018-07-25 10:09:07,9.61293,-73.61855,42,42.17,67.84,36.65
2018-07-25 10:19:07,9.60713,-73.61237,43,3.48,5.64,3.02
2018-07-25 10:29:06,9.6072,-73.61237,43,0,0.06,0
2018-07-25 11:01:57,9.60708,-73.61234,43,0.02,0.02,0.02
2018-07-25 11:11:50,9.54284,-73.58214,40,29.69,47.84,25.8
2018-07-25 11:21:50,9.41911,-73.54678,40,53.28,85.8,46.3
2018-07-25 11:51:38,9.15681,-73.6076,73,37.45,60.26,32.54
2018-07-25 12:01:35,9.14228,-73.63287,59,12.06,19.36,10.48
2018-07-25 12:11:29,9.06771,-73.64823,88,31.88,51.27,27.7
2018-07-25 12:21:29,8.96364,-73.62488,92,44.22,71.16,38.43
2018-07-25 12:32:01,8.95712,-73.62383,95,2.62,4.16,2.28
2018-07-25 12:42:01,8.85636,-73.66846,131,45.6,73.38,39.63
2018-07-25 12:51:18,8.7356,-73.67783,100,54.1,87.06,47.01
2018-07-25 13:01:13,8.65105,-73.64507,110,37.88,60.93,32.91
2018-07-25 13:11:13,8.55865,-73.63821,122,38.4,61.8,33.37
2018-07-25 13:21:16,8.40773,-73.6192,230,62.75,101.01,54.53
2018-07-25 13:31:04,8.27579,-73.60242,155,56.27,90.55,48.89
2018-07-25 13:41:25,8.13643,-73.58371,100,56.35,90.67,48.96
2018-07-25 13:51:17,8.01929,-73.52191,115,55.52,89.39,48.25
2018-07-25 14:00:59,8.00038,-73.52032,101,8.1,13.05,7.04
2018-07-25 14:10:56,7.8683,-73.44396,104,63.44,102.09,55.13
2018-07-25 14:20:53,7.86827,-73.444,208,0,0.06,0
2018-07-25 14:30:56,7.81963,-73.41934,153,22.45,36.12,19.51
2018-07-25 14:40:58,7.71686,-73.36742,120,47.48,76.43,41.26
2018-07-25 14:50:58,7.65202,-73.33386,196,30.24,48.66,26.28
2018-07-25 15:10:34,7.63175,-73.26985,569,14.08,22.68,12.24
2018-07-25 15:20:34,7.58544,-73.23707,853,23.46,37.74,20.39
2018-07-25 15:30:34,7.53038,-73.22394,724,23.46,37.74,20.39
2018-07-25 16:10:22,7.25696,-73.14985,702,29.5,47.47,25.64
2018-07-25 16:20:22,7.21804,-73.13861,837,16.8,27,14.6
2018-07-25 16:30:22,7.20731,-73.13088,891,5.46,8.82,4.74
2018-07-25 16:41:01,7.17263,-73.13327,924,13.52,21.8,11.75
2018-07-25 16:50:14,7.15319,-73.12665,940,9.24,14.84,8.03
2018-07-25 17:00:08,7.15085,-73.11378,966,5.45,8.73,4.74
2018-07-25 17:10:08,7.15548,-73.11053,978,2.34,3.78,2.03
2018-07-25 17:20:08,7.15548,-73.11362,944,1.26,2.04,1.09
2018-07-25 18:10:05,7.12177,-73.11678,"1,070",2.81,4.53,2.44
2018-07-25 18:20:07,7.12181,-73.11481,"1,096",0.84,1.32,0.73
